Date,DateKey,Year,Month,Day,Quarter,Weekday,Date_String
2015-06-18,18062015,2015,6,18,2,3,18-06-2015
2015-06-19,19062015,2015,6,19,2,4,19-06-2015
2015-06-20,20062015,2015,6,20,2,5,20-06-2015
2015-06-21,21062015,2015,6,21,2,6,21-06-2015
2015-06-22,22062015,2015,6,22,2,0,22-06-2015
2015-06-23,23062015,2015,6,23,2,1,23-06-2015
2015-06-24,24062015,2015,6,24,2,2,24-06-2015
2015-06-25,25062015,2015,6,25,2,3,25-06-2015
2015-06-26,26062015,2015,6,26,2,4,26-06-2015
2015-06-27,27062015,2015,6,27,2,5,27-06-2015
2015-06-28,28062015,2015,6,28,2,6,28-06-2015
2015-06-29,29062015,2015,6,29,2,0,29-06-2015
2015-06-30,30062015,2015,6,30,2,1,30-06-2015
2015-07-01,1072015,2015,7,1,3,2,01-07-2015
2015-07-02,2072015,2015,7,2,3,3,02-07-2015
2015-07-03,3072015,2015,7,3,3,4,03-07-2015
2015-07-04,4072015,2015,7,4,3,5,04-07-2015
2015-07-05,5072015,2015,7,5,3,6,05-07-2015
2015-07-06,6072015,2015,7,6,3,0,06-07-2015
2015-07-07,7072015,2015,7,7,3,1,07-07-2015
2015-07-08,8072015,2015,7,8,3,2,08-07-2015
2015-07-09,9072015,2015,7,9,3,3,09-07-2015
2015-07-10,10072015,2015,7,10,3,4,10-07-2015
2015-07-11,11072015,2015,7,11,3,5,11-07-2015
2015-07-12,12072015,2015,7,12,3,6,12-07-2015
2015-07-13,13072015,2015,7,13,3,0,13-07-2015
2015-07-14,14072015,2015,7,14,3,1,14-07-2015
2015-07-15,15072015,2015,7,15,3,2,15-07-2015
2015-07-16,16072015,2015,7,16,3,3,16-07-2015
2015-07-17,17072015,2015,7,17,3,4,17-07-2015
2015-07-18,18072015,2015,7,18,3,5,18-07-2015
2015-07-19,19072015,2015,7,19,3,6,19-07-2015
2015-07-20,20072015,2015,7,20,3,0,20-07-2015
2015-07-21,21072015,2015,7,21,3,1,21-07-2015
2015-07-22,22072015,2015,7,22,3,2,22-07-2015
2015-07-23,23072015,2015,7,23,3,3,23-07-2015
2015-07-24,24072015,2015,7,24,3,4,24-07-2015
2015-07-25,25072015,2015,7,25,3,5,25-07-2015
2015-07-26,26072015,2015,7,26,3,6,26-07-2015
2015-07-27,27072015,2015,7,27,3,0,27-07-2015
2015-07-28,28072015,2015,7,28,3,1,28-07-2015
2015-07-29,29072015,2015,7,29,3,2,29-07-2015
2015-07-30,30072015,2015,7,30,3,3,30-07-2015
2015-07-31,31072015,2015,7,31,3,4,31-07-2015
2015-08-01,1082015,2015,8,1,3,5,01-08-2015
2015-08-02,2082015,2015,8,2,3,6,02-08-2015
2015-08-03,3082015,2015,8,3,3,0,03-08-2015
2015-08-04,4082015,2015,8,4,3,1,04-08-2015
2015-08-05,5082015,2015,8,5,3,2,05-08-2015
2015-08-06,6082015,2015,8,6,3,3,06-08-2015
2015-08-07,7082015,2015,8,7,3,4,07-08-2015
2015-08-08,8082015,2015,8,8,3,5,08-08-2015
2015-08-09,9082015,2015,8,9,3,6,09-08-2015
2015-08-10,10082015,2015,8,10,3,0,10-08-2015
2015-08-11,11082015,2015,8,11,3,1,11-08-2015
2015-08-12,12082015,2015,8,12,3,2,12-08-2015
2015-08-13,13082015,2015,8,13,3,3,13-08-2015
2015-08-14,14082015,2015,8,14,3,4,14-08-2015
2015-08-15,15082015,2015,8,15,3,5,15-08-2015
2015-08-16,16082015,2015,8,16,3,6,16-08-2015
2015-08-17,17082015,2015,8,17,3,0,17-08-2015
2015-08-18,18082015,2015,8,18,3,1,18-08-2015
2015-08-19,19082015,2015,8,19,3,2,19-08-2015
2015-08-20,20082015,2015,8,20,3,3,20-08-2015
2015-08-21,21082015,2015,8,21,3,4,21-08-2015
2015-08-22,22082015,2015,8,22,3,5,22-08-2015
2015-08-23,23082015,2015,8,23,3,6,23-08-2015
2015-08-24,24082015,2015,8,24,3,0,24-08-2015
2015-08-25,25082015,2015,8,25,3,1,25-08-2015
2015-08-26,26082015,2015,8,26,3,2,26-08-2015
2015-08-27,27082015,2015,8,27,3,3,27-08-2015
2015-08-28,28082015,2015,8,28,3,4,28-08-2015
2015-08-29,29082015,2015,8,29,3,5,29-08-2015
2015-08-30,30082015,2015,8,30,3,6,30-08-2015
2015-08-31,31082015,2015,8,31,3,0,31-08-2015
2015-09-01,1092015,2015,9,1,3,1,01-09-2015
2015-09-02,2092015,2015,9,2,3,2,02-09-2015
2015-09-03,3092015,2015,9,3,3,3,03-09-2015
2015-09-04,4092015,2015,9,4,3,4,04-09-2015
2015-09-05,5092015,2015,9,5,3,5,05-09-2015
2015-09-06,6092015,2015,9,6,3,6,06-09-2015
2015-09-07,7092015,2015,9,7,3,0,07-09-2015
2015-09-08,8092015,2015,9,8,3,1,08-09-2015
2015-09-09,9092015,2015,9,9,3,2,09-09-2015
2015-09-10,10092015,2015,9,10,3,3,10-09-2015
2015-09-11,11092015,2015,9,11,3,4,11-09-2015
2015-09-12,12092015,2015,9,12,3,5,12-09-2015
2015-09-13,13092015,2015,9,13,3,6,13-09-2015
2015-09-14,14092015,2015,9,14,3,0,14-09-2015
2015-09-15,15092015,2015,9,15,3,1,15-09-2015
2015-09-16,16092015,2015,9,16,3,2,16-09-2015
2015-09-17,17092015,2015,9,17,3,3,17-09-2015
2015-09-18,18092015,2015,9,18,3,4,18-09-2015
2015-09-19,19092015,2015,9,19,3,5,19-09-2015
2015-09-20,20092015,2015,9,20,3,6,20-09-2015
2015-09-21,21092015,2015,9,21,3,0,21-09-2015
2015-09-22,22092015,2015,9,22,3,1,22-09-2015
2015-09-23,23092015,2015,9,23,3,2,23-09-2015
2015-09-24,24092015,2015,9,24,3,3,24-09-2015
2015-09-25,25092015,2015,9,25,3,4,25-09-2015
2015-09-26,26092015,2015,9,26,3,5,26-09-2015
2015-09-27,27092015,2015,9,27,3,6,27-09-2015
2015-09-28,28092015,2015,9,28,3,0,28-09-2015
2015-09-29,29092015,2015,9,29,3,1,29-09-2015
2015-09-30,30092015,2015,9,30,3,2,30-09-2015
2015-10-01,1102015,2015,10,1,4,3,01-10-2015
2015-10-02,2102015,2015,10,2,4,4,02-10-2015
2015-10-03,3102015,2015,10,3,4,5,03-10-2015
2015-10-04,4102015,2015,10,4,4,6,04-10-2015
2015-10-05,5102015,2015,10,5,4,0,05-10-2015
2015-10-06,6102015,2015,10,6,4,1,06-10-2015
2015-10-07,7102015,2015,10,7,4,2,07-10-2015
2015-10-08,8102015,2015,10,8,4,3,08-10-2015
2015-10-09,9102015,2015,10,9,4,4,09-10-2015
2015-10-10,10102015,2015,10,10,4,5,10-10-2015
2015-10-11,11102015,2015,10,11,4,6,11-10-2015
2015-10-12,12102015,2015,10,12,4,0,12-10-2015
2015-10-13,13102015,2015,10,13,4,1,13-10-2015
2015-10-14,14102015,2015,10,14,4,2,14-10-2015
2015-10-15,15102015,2015,10,15,4,3,15-10-2015
2015-10-16,16102015,2015,10,16,4,4,16-10-2015
2015-10-17,17102015,2015,10,17,4,5,17-10-2015
2015-10-18,18102015,2015,10,18,4,6,18-10-2015
2015-10-19,19102015,2015,10,19,4,0,19-10-2015
2015-10-20,20102015,2015,10,20,4,1,20-10-2015
2015-10-21,21102015,2015,10,21,4,2,21-10-2015
2015-10-22,22102015,2015,10,22,4,3,22-10-2015
2015-10-23,23102015,2015,10,23,4,4,23-10-2015
2015-10-24,24102015,2015,10,24,4,5,24-10-2015
2015-10-25,25102015,2015,10,25,4,6,25-10-2015
2015-10-26,26102015,2015,10,26,4,0,26-10-2015
2015-10-27,27102015,2015,10,27,4,1,27-10-2015
2015-10-28,28102015,2015,10,28,4,2,28-10-2015
2015-10-29,29102015,2015,10,29,4,3,29-10-2015
2015-10-30,30102015,2015,10,30,4,4,30-10-2015
2015-10-31,31102015,2015,10,31,4,5,31-10-2015
2015-11-01,1112015,2015,11,1,4,6,01-11-2015
2015-11-02,2112015,2015,11,2,4,0,02-11-2015
2015-11-03,3112015,2015,11,3,4,1,03-11-2015
2015-11-04,4112015,2015,11,4,4,2,04-11-2015
2015-11-05,5112015,2015,11,5,4,3,05-11-2015
2015-11-06,6112015,2015,11,6,4,4,06-11-2015
2015-11-07,7112015,2015,11,7,4,5,07-11-2015
2015-11-08,8112015,2015,11,8,4,6,08-11-2015
2015-11-09,9112015,2015,11,9,4,0,09-11-2015
2015-11-10,10112015,2015,11,10,4,1,10-11-2015
2015-11-11,11112015,2015,11,11,4,2,11-11-2015
2015-11-12,12112015,2015,11,12,4,3,12-11-2015
2015-11-13,13112015,2015,11,13,4,4,13-11-2015
2015-11-14,14112015,2015,11,14,4,5,14-11-2015
2015-11-15,15112015,2015,11,15,4,6,15-11-2015
2015-11-16,16112015,2015,11,16,4,0,16-11-2015
2015-11-17,17112015,2015,11,17,4,1,17-11-2015
2015-11-18,18112015,2015,11,18,4,2,18-11-2015
2015-11-19,19112015,2015,11,19,4,3,19-11-2015
2015-11-20,20112015,2015,11,20,4,4,20-11-2015
2015-11-21,21112015,2015,11,21,4,5,21-11-2015
2015-11-22,22112015,2015,11,22,4,6,22-11-2015
2015-11-23,23112015,2015,11,23,4,0,23-11-2015
2015-11-24,24112015,2015,11,24,4,1,24-11-2015
2015-11-25,25112015,2015,11,25,4,2,25-11-2015
2015-11-26,26112015,2015,11,26,4,3,26-11-2015
2015-11-27,27112015,2015,11,27,4,4,27-11-2015
2015-11-28,28112015,2015,11,28,4,5,28-11-2015
2015-11-29,29112015,2015,11,29,4,6,29-11-2015
2015-11-30,30112015,2015,11,30,4,0,30-11-2015
2015-12-01,1122015,2015,12,1,4,1,01-12-2015
2015-12-02,2122015,2015,12,2,4,2,02-12-2015
2015-12-03,3122015,2015,12,3,4,3,03-12-2015
2015-12-04,4122015,2015,12,4,4,4,04-12-2015
2015-12-05,5122015,2015,12,5,4,5,05-12-2015
2015-12-06,6122015,2015,12,6,4,6,06-12-2015
2015-12-07,7122015,2015,12,7,4,0,07-12-2015
2015-12-08,8122015,2015,12,8,4,1,08-12-2015
2015-12-09,9122015,2015,12,9,4,2,09-12-2015
2015-12-10,10122015,2015,12,10,4,3,10-12-2015
2015-12-11,11122015,2015,12,11,4,4,11-12-2015
2015-12-12,12122015,2015,12,12,4,5,12-12-2015
2015-12-13,13122015,2015,12,13,4,6,13-12-2015
2015-12-14,14122015,2015,12,14,4,0,14-12-2015
2015-12-15,15122015,2015,12,15,4,1,15-12-2015
2015-12-16,16122015,2015,12,16,4,2,16-12-2015
2015-12-17,17122015,2015,12,17,4,3,17-12-2015
2015-12-18,18122015,2015,12,18,4,4,18-12-2015
2015-12-19,19122015,2015,12,19,4,5,19-12-2015
2015-12-20,20122015,2015,12,20,4,6,20-12-2015
2015-12-21,21122015,2015,12,21,4,0,21-12-2015
2015-12-22,22122015,2015,12,22,4,1,22-12-2015
2015-12-23,23122015,2015,12,23,4,2,23-12-2015
2015-12-24,24122015,2015,12,24,4,3,24-12-2015
2015-12-25,25122015,2015,12,25,4,4,25-12-2015
2015-12-26,26122015,2015,12,26,4,5,26-12-2015
2015-12-27,27122015,2015,12,27,4,6,27-12-2015
2015-12-28,28122015,2015,12,28,4,0,28-12-2015
2015-12-29,29122015,2015,12,29,4,1,29-12-2015
2015-12-30,30122015,2015,12,30,4,2,30-12-2015
2015-12-31,31122015,2015,12,31,4,3,31-12-2015
2016-01-01,1012016,2016,1,1,1,4,01-01-2016
2016-01-02,2012016,2016,1,2,1,5,02-01-2016
2016-01-03,3012016,2016,1,3,1,6,03-01-2016
2016-01-04,4012016,2016,1,4,1,0,04-01-2016
2016-01-05,5012016,2016,1,5,1,1,05-01-2016
2016-01-06,6012016,2016,1,6,1,2,06-01-2016
2016-01-07,7012016,2016,1,7,1,3,07-01-2016
2016-01-08,8012016,2016,1,8,1,4,08-01-2016
2016-01-09,9012016,2016,1,9,1,5,09-01-2016
2016-01-10,10012016,2016,1,10,1,6,10-01-2016
2016-01-11,11012016,2016,1,11,1,0,11-01-2016
2016-01-12,12012016,2016,1,12,1,1,12-01-2016
2016-01-13,13012016,2016,1,13,1,2,13-01-2016
2016-01-14,14012016,2016,1,14,1,3,14-01-2016
2016-01-15,15012016,2016,1,15,1,4,15-01-2016
2016-01-16,16012016,2016,1,16,1,5,16-01-2016
2016-01-17,17012016,2016,1,17,1,6,17-01-2016
2016-01-18,18012016,2016,1,18,1,0,18-01-2016
2016-01-19,19012016,2016,1,19,1,1,19-01-2016
2016-01-20,20012016,2016,1,20,1,2,20-01-2016
2016-01-21,21012016,2016,1,21,1,3,21-01-2016
2016-01-22,22012016,2016,1,22,1,4,22-01-2016
2016-01-23,23012016,2016,1,23,1,5,23-01-2016
2016-01-24,24012016,2016,1,24,1,6,24-01-2016
2016-01-25,25012016,2016,1,25,1,0,25-01-2016
2016-01-26,26012016,2016,1,26,1,1,26-01-2016
2016-01-27,27012016,2016,1,27,1,2,27-01-2016
2016-01-28,28012016,2016,1,28,1,3,28-01-2016
2016-01-29,29012016,2016,1,29,1,4,29-01-2016
2016-01-30,30012016,2016,1,30,1,5,30-01-2016
2016-01-31,31012016,2016,1,31,1,6,31-01-2016
2016-02-01,1022016,2016,2,1,1,0,01-02-2016
2016-02-02,2022016,2016,2,2,1,1,02-02-2016
2016-02-03,3022016,2016,2,3,1,2,03-02-2016
2016-02-04,4022016,2016,2,4,1,3,04-02-2016
2016-02-05,5022016,2016,2,5,1,4,05-02-2016
2016-02-06,6022016,2016,2,6,1,5,06-02-2016
2016-02-07,7022016,2016,2,7,1,6,07-02-2016
2016-02-08,8022016,2016,2,8,1,0,08-02-2016
2016-02-09,9022016,2016,2,9,1,1,09-02-2016
2016-02-10,10022016,2016,2,10,1,2,10-02-2016
2016-02-11,11022016,2016,2,11,1,3,11-02-2016
2016-02-12,12022016,2016,2,12,1,4,12-02-2016
2016-02-13,13022016,2016,2,13,1,5,13-02-2016
2016-02-14,14022016,2016,2,14,1,6,14-02-2016
2016-02-15,15022016,2016,2,15,1,0,15-02-2016
2016-02-16,16022016,2016,2,16,1,1,16-02-2016
2016-02-17,17022016,2016,2,17,1,2,17-02-2016
2016-02-18,18022016,2016,2,18,1,3,18-02-2016
2016-02-19,19022016,2016,2,19,1,4,19-02-2016
2016-02-20,20022016,2016,2,20,1,5,20-02-2016
2016-02-21,21022016,2016,2,21,1,6,21-02-2016
2016-02-22,22022016,2016,2,22,1,0,22-02-2016
2016-02-23,23022016,2016,2,23,1,1,23-02-2016
2016-02-24,24022016,2016,2,24,1,2,24-02-2016
2016-02-25,25022016,2016,2,25,1,3,25-02-2016
2016-02-26,26022016,2016,2,26,1,4,26-02-2016
2016-02-27,27022016,2016,2,27,1,5,27-02-2016
2016-02-28,28022016,2016,2,28,1,6,28-02-2016
2016-02-29,29022016,2016,2,29,1,0,29-02-2016
2016-03-01,1032016,2016,3,1,1,1,01-03-2016
2016-03-02,2032016,2016,3,2,1,2,02-03-2016
2016-03-03,3032016,2016,3,3,1,3,03-03-2016
2016-03-04,4032016,2016,3,4,1,4,04-03-2016
2016-03-05,5032016,2016,3,5,1,5,05-03-2016
2016-03-06,6032016,2016,3,6,1,6,06-03-2016
2016-03-07,7032016,2016,3,7,1,0,07-03-2016
2016-03-08,8032016,2016,3,8,1,1,08-03-2016
2016-03-09,9032016,2016,3,9,1,2,09-03-2016
2016-03-10,10032016,2016,3,10,1,3,10-03-2016
2016-03-11,11032016,2016,3,11,1,4,11-03-2016
2016-03-12,12032016,2016,3,12,1,5,12-03-2016
2016-03-13,13032016,2016,3,13,1,6,13-03-2016
2016-03-14,14032016,2016,3,14,1,0,14-03-2016
2016-03-15,15032016,2016,3,15,1,1,15-03-2016
2016-03-16,16032016,2016,3,16,1,2,16-03-2016
2016-03-17,17032016,2016,3,17,1,3,17-03-2016
2016-03-18,18032016,2016,3,18,1,4,18-03-2016
2016-03-19,19032016,2016,3,19,1,5,19-03-2016
2016-03-20,20032016,2016,3,20,1,6,20-03-2016
2016-03-21,21032016,2016,3,21,1,0,21-03-2016
2016-03-22,22032016,2016,3,22,1,1,22-03-2016
2016-03-23,23032016,2016,3,23,1,2,23-03-2016
2016-03-24,24032016,2016,3,24,1,3,24-03-2016
2016-03-25,25032016,2016,3,25,1,4,25-03-2016
2016-03-26,26032016,2016,3,26,1,5,26-03-2016
2016-03-27,27032016,2016,3,27,1,6,27-03-2016
2016-03-28,28032016,2016,3,28,1,0,28-03-2016
2016-03-29,29032016,2016,3,29,1,1,29-03-2016
2016-03-30,30032016,2016,3,30,1,2,30-03-2016
2016-03-31,31032016,2016,3,31,1,3,31-03-2016
2016-04-01,1042016,2016,4,1,2,4,01-04-2016
2016-04-02,2042016,2016,4,2,2,5,02-04-2016
2016-04-03,3042016,2016,4,3,2,6,03-04-2016
2016-04-04,4042016,2016,4,4,2,0,04-04-2016
2016-04-05,5042016,2016,4,5,2,1,05-04-2016
2016-04-06,6042016,2016,4,6,2,2,06-04-2016
2016-04-07,7042016,2016,4,7,2,3,07-04-2016
2016-04-08,8042016,2016,4,8,2,4,08-04-2016
2016-04-09,9042016,2016,4,9,2,5,09-04-2016
2016-04-10,10042016,2016,4,10,2,6,10-04-2016
2016-04-11,11042016,2016,4,11,2,0,11-04-2016
2016-04-12,12042016,2016,4,12,2,1,12-04-2016
2016-04-13,13042016,2016,4,13,2,2,13-04-2016
2016-04-14,14042016,2016,4,14,2,3,14-04-2016
2016-04-15,15042016,2016,4,15,2,4,15-04-2016
2016-04-16,16042016,2016,4,16,2,5,16-04-2016
2016-04-17,17042016,2016,4,17,2,6,17-04-2016
2016-04-18,18042016,2016,4,18,2,0,18-04-2016
2016-04-19,19042016,2016,4,19,2,1,19-04-2016
2016-04-20,20042016,2016,4,20,2,2,20-04-2016
2016-04-21,21042016,2016,4,21,2,3,21-04-2016
2016-04-22,22042016,2016,4,22,2,4,22-04-2016
2016-04-23,23042016,2016,4,23,2,5,23-04-2016
2016-04-24,24042016,2016,4,24,2,6,24-04-2016
2016-04-25,25042016,2016,4,25,2,0,25-04-2016
2016-04-26,26042016,2016,4,26,2,1,26-04-2016
2016-04-27,27042016,2016,4,27,2,2,27-04-2016
2016-04-28,28042016,2016,4,28,2,3,28-04-2016
2016-04-29,29042016,2016,4,29,2,4,29-04-2016
2016-04-30,30042016,2016,4,30,2,5,30-04-2016
2016-05-01,1052016,2016,5,1,2,6,01-05-2016
2016-05-02,2052016,2016,5,2,2,0,02-05-2016
2016-05-03,3052016,2016,5,3,2,1,03-05-2016
2016-05-04,4052016,2016,5,4,2,2,04-05-2016
2016-05-05,5052016,2016,5,5,2,3,05-05-2016
2016-05-06,6052016,2016,5,6,2,4,06-05-2016
2016-05-07,7052016,2016,5,7,2,5,07-05-2016
2016-05-08,8052016,2016,5,8,2,6,08-05-2016
2016-05-09,9052016,2016,5,9,2,0,09-05-2016
2016-05-10,10052016,2016,5,10,2,1,10-05-2016
2016-05-11,11052016,2016,5,11,2,2,11-05-2016
2016-05-12,12052016,2016,5,12,2,3,12-05-2016
2016-05-13,13052016,2016,5,13,2,4,13-05-2016
2016-05-14,14052016,2016,5,14,2,5,14-05-2016
2016-05-15,15052016,2016,5,15,2,6,15-05-2016
2016-05-16,16052016,2016,5,16,2,0,16-05-2016
2016-05-17,17052016,2016,5,17,2,1,17-05-2016
2016-05-18,18052016,2016,5,18,2,2,18-05-2016
2016-05-19,19052016,2016,5,19,2,3,19-05-2016
2016-05-20,20052016,2016,5,20,2,4,20-05-2016
2016-05-21,21052016,2016,5,21,2,5,21-05-2016
2016-05-22,22052016,2016,5,22,2,6,22-05-2016
2016-05-23,23052016,2016,5,23,2,0,23-05-2016
2016-05-24,24052016,2016,5,24,2,1,24-05-2016
2016-05-25,25052016,2016,5,25,2,2,25-05-2016
2016-05-26,26052016,2016,5,26,2,3,26-05-2016
2016-05-27,27052016,2016,5,27,2,4,27-05-2016
2016-05-28,28052016,2016,5,28,2,5,28-05-2016
2016-05-29,29052016,2016,5,29,2,6,29-05-2016
2016-05-30,30052016,2016,5,30,2,0,30-05-2016
2016-05-31,31052016,2016,5,31,2,1,31-05-2016
2016-06-01,1062016,2016,6,1,2,2,01-06-2016
2016-06-02,2062016,2016,6,2,2,3,02-06-2016
2016-06-03,3062016,2016,6,3,2,4,03-06-2016
2016-06-04,4062016,2016,6,4,2,5,04-06-2016
2016-06-05,5062016,2016,6,5,2,6,05-06-2016
2016-06-06,6062016,2016,6,6,2,0,06-06-2016
2016-06-07,7062016,2016,6,7,2,1,07-06-2016
2016-06-08,8062016,2016,6,8,2,2,08-06-2016
2016-06-09,9062016,2016,6,9,2,3,09-06-2016
2016-06-10,10062016,2016,6,10,2,4,10-06-2016
2016-06-11,11062016,2016,6,11,2,5,11-06-2016
2016-06-12,12062016,2016,6,12,2,6,12-06-2016
2016-06-13,13062016,2016,6,13,2,0,13-06-2016
2016-06-14,14062016,2016,6,14,2,1,14-06-2016
2016-06-15,15062016,2016,6,15,2,2,15-06-2016
2016-06-16,16062016,2016,6,16,2,3,16-06-2016
2016-06-17,17062016,2016,6,17,2,4,17-06-2016
2016-06-18,18062016,2016,6,18,2,5,18-06-2016
2016-06-19,19062016,2016,6,19,2,6,19-06-2016
2016-06-20,20062016,2016,6,20,2,0,20-06-2016
2016-06-21,21062016,2016,6,21,2,1,21-06-2016
2016-06-22,22062016,2016,6,22,2,2,22-06-2016
2016-06-23,23062016,2016,6,23,2,3,23-06-2016
2016-06-24,24062016,2016,6,24,2,4,24-06-2016
2016-06-25,25062016,2016,6,25,2,5,25-06-2016
2016-06-26,26062016,2016,6,26,2,6,26-06-2016
2016-06-27,27062016,2016,6,27,2,0,27-06-2016
2016-06-28,28062016,2016,6,28,2,1,28-06-2016
2016-06-29,29062016,2016,6,29,2,2,29-06-2016
2016-06-30,30062016,2016,6,30,2,3,30-06-2016
2016-07-01,1072016,2016,7,1,3,4,01-07-2016
2016-07-02,2072016,2016,7,2,3,5,02-07-2016
2016-07-03,3072016,2016,7,3,3,6,03-07-2016
2016-07-04,4072016,2016,7,4,3,0,04-07-2016
2016-07-05,5072016,2016,7,5,3,1,05-07-2016
2016-07-06,6072016,2016,7,6,3,2,06-07-2016
2016-07-07,7072016,2016,7,7,3,3,07-07-2016
2016-07-08,8072016,2016,7,8,3,4,08-07-2016
2016-07-09,9072016,2016,7,9,3,5,09-07-2016
2016-07-10,10072016,2016,7,10,3,6,10-07-2016
2016-07-11,11072016,2016,7,11,3,0,11-07-2016
2016-07-12,12072016,2016,7,12,3,1,12-07-2016
2016-07-13,13072016,2016,7,13,3,2,13-07-2016
2016-07-14,14072016,2016,7,14,3,3,14-07-2016
2016-07-15,15072016,2016,7,15,3,4,15-07-2016
2016-07-16,16072016,2016,7,16,3,5,16-07-2016
2016-07-17,17072016,2016,7,17,3,6,17-07-2016
2016-07-18,18072016,2016,7,18,3,0,18-07-2016
2016-07-19,19072016,2016,7,19,3,1,19-07-2016
2016-07-20,20072016,2016,7,20,3,2,20-07-2016
2016-07-21,21072016,2016,7,21,3,3,21-07-2016
2016-07-22,22072016,2016,7,22,3,4,22-07-2016
2016-07-23,23072016,2016,7,23,3,5,23-07-2016
2016-07-24,24072016,2016,7,24,3,6,24-07-2016
2016-07-25,25072016,2016,7,25,3,0,25-07-2016
2016-07-26,26072016,2016,7,26,3,1,26-07-2016
2016-07-27,27072016,2016,7,27,3,2,27-07-2016
2016-07-28,28072016,2016,7,28,3,3,28-07-2016
2016-07-29,29072016,2016,7,29,3,4,29-07-2016
2016-07-30,30072016,2016,7,30,3,5,30-07-2016
2016-07-31,31072016,2016,7,31,3,6,31-07-2016
2016-08-01,1082016,2016,8,1,3,0,01-08-2016
2016-08-02,2082016,2016,8,2,3,1,02-08-2016
2016-08-03,3082016,2016,8,3,3,2,03-08-2016
2016-08-04,4082016,2016,8,4,3,3,04-08-2016
2016-08-05,5082016,2016,8,5,3,4,05-08-2016
2016-08-06,6082016,2016,8,6,3,5,06-08-2016
2016-08-07,7082016,2016,8,7,3,6,07-08-2016
2016-08-08,8082016,2016,8,8,3,0,08-08-2016
2016-08-09,9082016,2016,8,9,3,1,09-08-2016
2016-08-10,10082016,2016,8,10,3,2,10-08-2016
2016-08-11,11082016,2016,8,11,3,3,11-08-2016
2016-08-12,12082016,2016,8,12,3,4,12-08-2016
2016-08-13,13082016,2016,8,13,3,5,13-08-2016
2016-08-14,14082016,2016,8,14,3,6,14-08-2016
2016-08-15,15082016,2016,8,15,3,0,15-08-2016
2016-08-16,16082016,2016,8,16,3,1,16-08-2016
2016-08-17,17082016,2016,8,17,3,2,17-08-2016
2016-08-18,18082016,2016,8,18,3,3,18-08-2016
2016-08-19,19082016,2016,8,19,3,4,19-08-2016
2016-08-20,20082016,2016,8,20,3,5,20-08-2016
2016-08-21,21082016,2016,8,21,3,6,21-08-2016
2016-08-22,22082016,2016,8,22,3,0,22-08-2016
2016-08-23,23082016,2016,8,23,3,1,23-08-2016
2016-08-24,24082016,2016,8,24,3,2,24-08-2016
2016-08-25,25082016,2016,8,25,3,3,25-08-2016
2016-08-26,26082016,2016,8,26,3,4,26-08-2016
2016-08-27,27082016,2016,8,27,3,5,27-08-2016
2016-08-28,28082016,2016,8,28,3,6,28-08-2016
2016-08-29,29082016,2016,8,29,3,0,29-08-2016
2016-08-30,30082016,2016,8,30,3,1,30-08-2016
2016-08-31,31082016,2016,8,31,3,2,31-08-2016
2016-09-01,1092016,2016,9,1,3,3,01-09-2016
2016-09-02,2092016,2016,9,2,3,4,02-09-2016
2016-09-03,3092016,2016,9,3,3,5,03-09-2016
2016-09-04,4092016,2016,9,4,3,6,04-09-2016
2016-09-05,5092016,2016,9,5,3,0,05-09-2016
2016-09-06,6092016,2016,9,6,3,1,06-09-2016
2016-09-07,7092016,2016,9,7,3,2,07-09-2016
2016-09-08,8092016,2016,9,8,3,3,08-09-2016
2016-09-09,9092016,2016,9,9,3,4,09-09-2016
2016-09-10,10092016,2016,9,10,3,5,10-09-2016
2016-09-11,11092016,2016,9,11,3,6,11-09-2016
2016-09-12,12092016,2016,9,12,3,0,12-09-2016
2016-09-13,13092016,2016,9,13,3,1,13-09-2016
2016-09-14,14092016,2016,9,14,3,2,14-09-2016
2016-09-15,15092016,2016,9,15,3,3,15-09-2016
2016-09-16,16092016,2016,9,16,3,4,16-09-2016
2016-09-17,17092016,2016,9,17,3,5,17-09-2016
2016-09-18,18092016,2016,9,18,3,6,18-09-2016
2016-09-19,19092016,2016,9,19,3,0,19-09-2016
2016-09-20,20092016,2016,9,20,3,1,20-09-2016
2016-09-21,21092016,2016,9,21,3,2,21-09-2016
2016-09-22,22092016,2016,9,22,3,3,22-09-2016
2016-09-23,23092016,2016,9,23,3,4,23-09-2016
2016-09-24,24092016,2016,9,24,3,5,24-09-2016
2016-09-25,25092016,2016,9,25,3,6,25-09-2016
2016-09-26,26092016,2016,9,26,3,0,26-09-2016
2016-09-27,27092016,2016,9,27,3,1,27-09-2016
2016-09-28,28092016,2016,9,28,3,2,28-09-2016
2016-09-29,29092016,2016,9,29,3,3,29-09-2016
2016-09-30,30092016,2016,9,30,3,4,30-09-2016
2016-10-01,1102016,2016,10,1,4,5,01-10-2016
2016-10-02,2102016,2016,10,2,4,6,02-10-2016
2016-10-03,3102016,2016,10,3,4,0,03-10-2016
2016-10-04,4102016,2016,10,4,4,1,04-10-2016
2016-10-05,5102016,2016,10,5,4,2,05-10-2016
2016-10-06,6102016,2016,10,6,4,3,06-10-2016
2016-10-07,7102016,2016,10,7,4,4,07-10-2016
2016-10-08,8102016,2016,10,8,4,5,08-10-2016
2016-10-09,9102016,2016,10,9,4,6,09-10-2016
2016-10-10,10102016,2016,10,10,4,0,10-10-2016
